Wall time,Step,Value
1715153664.6634908,725,0.04438440874218941
1715155249.8949633,1451,0.0415908545255661
1715156822.2437656,2177,0.042123835533857346
1715158405.360406,2903,0.04149896278977394
1715159988.5495014,3629,0.04346547648310661
1715161572.2856617,4355,0.04379628971219063
1715163152.9504688,5081,0.04381467029452324
1715164737.7889729,5807,0.0449909009039402
1715166320.4781573,6533,0.04596497118473053
1715167896.303302,7259,0.04664497822523117
1715169468.1564646,7985,0.04780283570289612
1715171045.6103911,8711,0.04712282493710518
1715172626.2294424,9437,0.04861149564385414
1715174196.3063369,10163,0.050890445709228516
1715175770.1886277,10889,0.04975096881389618
1715177349.7647724,11615,0.049217987805604935
1715178924.7586598,12341,0.04817040637135506
1715180504.1318917,13067,0.04851960018277168
1715182081.3660777,13793,0.048152029514312744
1715183657.3445334,14519,0.046497952193021774
1715185238.7676268,15245,0.04603848606348038
1715186821.9983737,15971,0.045817941427230835
1715188400.7462108,16697,0.0453033410012722
1715189983.6302803,17423,0.04482549428939819
1715191564.7368553,18149,0.04537685215473175
1715193146.4935405,18875,0.04486225172877312
1715194722.910593,19601,0.04491738975048065
1715196304.066981,20327,0.04442116618156433
1715197883.4812477,21053,0.04394331946969032
1715199461.8838608,21779,0.04331844672560692
1715201042.4078722,22505,0.04342871904373169
1715202624.2620056,23231,0.04306114464998245
1715204205.9782803,23957,0.04341033846139908
1715205786.076504,24683,0.042399514466524124
1715207370.3233614,25409,0.04160923510789871
1715208955.66774,26135,0.04137030988931656
1715210535.701619,26861,0.04157247766852379
1715212121.388971,27587,0.041149768978357315
1715213708.2721286,28313,0.04175626114010811
1715215296.7038329,29039,0.04021245613694191
1715216888.9413664,29765,0.04118652641773224
1715218477.7993996,30491,0.04149896278977394
1715220022.5594196,31217,0.040267594158649445
1715221557.0988376,31943,0.04138869047164917
1715223098.0576317,32669,0.04048813506960869
1715224633.9355898,33395,0.04140706732869148
1715226168.2611454,34121,0.04063516482710838
1715227697.3688395,34847,0.03975299000740051
1715229228.1617696,35573,0.040359485894441605
1715230775.3721867,36299,0.04032272845506668
1715232337.3034637,37025,0.0400470495223999
1715233901.2195222,37751,0.03923838958144188
1715235468.3729742,38477,0.039201632142066956
1715237036.38863,39203,0.03971623256802559
1715238607.2683907,39929,0.04013894125819206
1715240172.9128473,40655,0.039495691657066345
1715241737.1431532,41381,0.03945893421769142
1715243307.5395105,42107,0.039183251559734344
1715244874.0453854,42833,0.038043778389692307
1715246441.6623013,43559,0.0386502742767334
1715248010.3402405,44285,0.03778647631406784
1715249579.1787362,45011,0.03934866189956665
1715251143.8614342,45737,0.038999468088150024
1715252710.1640222,46463,0.03866865113377571
1715254276.8845015,47189,0.038319457322359085
1715255844.1440377,47915,0.037731342017650604
1715257409.462024,48641,0.03855837881565094
1715258974.691679,49367,0.03760268911719322
1715260540.2289393,50093,0.037639446556568146
1715262105.3945048,50819,0.037437282502651215
1715263672.1317809,51545,0.03747403994202614
1715265237.014559,52271,0.038227565586566925
1715266822.6951325,52997,0.03798864036798477
1715268416.7896907,53723,0.03749242052435875
1715270005.5233903,54449,0.03776809945702553
1715271593.7969658,55175,0.0374189056456089
1715273186.526171,55901,0.03723511844873428
1715274772.2064347,56627,0.037143222987651825
1715276359.4481113,57353,0.038025397807359695
1715277935.3134713,58079,0.03844810649752617
1715279517.1857355,58805,0.03701457381248474
1715281103.4384432,59531,0.0371064692735672
1715282683.1572034,60257,0.03789674863219261
1715284264.954582,60983,0.03765782713890076
1715285850.5889082,61709,0.03644483536481857
1715287440.077066,62435,0.03723511844873428
1715289027.6167858,63161,0.03683078661561012
1715290620.0336409,63887,0.037731342017650604
1715292206.5049953,64613,0.036573488265275955
1715293794.25462,65339,0.036573488265275955
1715295383.2727304,66065,0.03644483536481857
1715296970.320436,66791,0.03640807792544365
1715298556.930917,67517,0.03690430149435997
1715300148.7838395,68243,0.03635294362902641
1715301738.0854142,68969,0.03712484613060951
1715303330.244287,69695,0.03640807792544365
1715304912.5187278,70421,0.03536049649119377
1715306483.4861279,71147,0.03635294362902641
1715308048.2602112,71873,0.03661024570465088
1715309615.8398259,72599,0.03631618618965149
